nan nan
-70.306487	41.318379
-70.307073	41.317206
-70.307073	41.316326
-70.306780	41.316032
-70.304433	41.315152
-70.303260	41.314859
-70.302380	41.316619
nan nan
-70.310887	41.318966
-70.312061	41.320726
-70.313527	41.321019
-70.314114	41.321019
-70.315287	41.319846
-70.315287	41.318966
-70.313821	41.316913
-70.313234	41.316619
-70.312354	41.316619
-70.311474	41.317499
-70.311767	41.318379
-70.310887	41.318966
nan nan
-69.999931	41.336567
-69.999638	41.336274
-69.999051	41.333047
-69.997878	41.331874
-69.997291	41.329527
-69.996411	41.329233
-69.995824	41.328353
-69.996118	41.327767
-69.996118	41.326887
-69.995824	41.326593
-69.994651	41.326300
-69.994358	41.325126
-69.993478	41.323953
-69.992598	41.322193
-69.992598	41.321606
-69.991131	41.319846
-69.989077	41.318673
-69.988784	41.316913
-69.987611	41.316032
-69.987317	41.315152
-69.986437	41.314859
-69.985850	41.313392
-69.984677	41.312806
-69.984090	41.311339
-69.982624	41.309872
-69.982624	41.309579
-69.981743	41.308405
-69.981743	41.307232
-69.980863	41.306352
-69.979397	41.305178
-69.979103	41.303712
-69.976170	41.301071
-69.976170	41.299898
-69.974703	41.298725
-69.973823	41.297844
-69.974116	41.296964
-69.973823	41.295791
-69.972943	41.295204
-69.971769	41.294031
-69.971769	41.293151
-69.971183	41.292857
-69.970596	41.291391
-69.970303	41.291097
-69.969716	41.289337
-69.968249	41.288457
-69.968249	41.287284
-69.965609	41.284937
-69.965022	41.284057
-69.965022	41.283470
-69.964436	41.282590
-69.964142	41.280830
-69.963262	41.279950
-69.963262	41.279363
-69.962382	41.278776
-69.962382	41.277603
-69.962089	41.272029
-69.962675	41.269389
-69.962969	41.268216
-69.963556	41.266456
-69.964142	41.265282
-69.964436	41.264402
-69.965022	41.262935
-69.965022	41.261762
-69.965022	41.261175
-69.965902	41.260588
-69.966196	41.259708
-69.967662	41.257655
-69.967662	41.257068
-69.967662	41.256188
-69.968543	41.255308
-69.969129	41.254721
-69.969423	41.253548
-69.971476	41.251494
-69.972356	41.251201
-69.972943	41.249734
-69.973236	41.249148
-69.975583	41.248268
-69.977050	41.247388
-69.978810	41.247094
-69.979103	41.246801
-69.982330	41.246507
-69.982330	41.245921
-69.982917	41.245627
-69.985264	41.245627
-69.986144	41.245041
-69.988197	41.245041
-69.989077	41.244161
-69.991424	41.244161
-69.992011	41.243574
-69.992891	41.243281
-69.993478	41.243281
-69.995238	41.242987
-69.995531	41.242694
-69.998171	41.242400
-69.998465	41.242107
-69.999931	41.241520
nan nan
-69.999931	41.241520
-70.002572	41.241227
-70.005799	41.240054
-70.007852	41.240054
-70.009025	41.239467
-70.011372	41.239174
-70.013132	41.238587
-70.021640	41.238000
-70.023987	41.238880
-70.028680	41.238880
-70.031027	41.240054
-70.033374	41.240054
